date,league,season,country,home_team,away_team,match_result,home__is_shot_on_target_sum_avg,home__Shooting accuracy_avg,home__is_goal_sum_avg,home__is_inside_box_sum_avg,home__CROSS_sum_avg,home__PASS_ASSIST_sum_avg,home__CORNER_sum_avg,home__fast_break_sum_avg,away__is_shot_on_target_sum_avg,away__Shooting accuracy_avg,away__is_goal_sum_avg,away__is_inside_box_sum_avg,away__CROSS_sum_avg,away__PASS_ASSIST_sum_avg,away__CORNER_sum_avg,away__fast_break_sum_avg,goal_diff_avg,shot_on_target_diff_avg,shooting_accuracy_diff_avg,inside_box_diff_avg,cross_diff_avg,pass_assist_diff_avg,corner_diff_avg,fast_break_diff_avg
2011-12-04,SP1,2012,spain,Mallorca,Athletic Bilbao,0.0,3.8,0.4247619047619048,0.8,5.0,3.2,4.2,0.8,0.4,3.4,0.5688888888888888,1.8,3.6,1.2,4.0,1.0,0.0,-1.0,0.3999999999999999,-0.144126984126984,1.4,2.0,0.20000000000000018,-0.19999999999999996,0.4
2011-12-04,I1,2012,italy,Parma,Palermo,0.0,3.6,0.3394871794871794,1.2,6.2,1.8,7.2,1.0,0.4,5.4,0.5443290043290043,1.4,5.0,1.6,6.2,0.8,0.6,-0.19999999999999996,-1.8000000000000003,-0.20484182484182495,1.2000000000000002,0.19999999999999996,1.0,0.19999999999999996,-0.19999999999999996
2011-12-04,F1,2012,france,Paris Saint-Germain,AJ Auxerre,1.0,4.6,0.4036842105263158,1.4,9.8,3.4,7.0,1.6,0.4,3.8,0.4666666666666666,0.8,6.0,2.0,4.4,0.8,0.2,0.5999999999999999,0.7999999999999998,-0.0629824561403508,3.8000000000000007,1.4,2.5999999999999996,0.8,0.2
2011-12-04,SP1,2012,spain,Atletico Madrid,Rayo Vallecano,1.0,6.0,0.497979797979798,1.8,8.4,3.8,6.6,1.2,0.4,3.8,0.4622222222222222,1.0,5.0,2.0,4.6,0.6,0.2,0.8,2.2,0.03575757575757582,3.4000000000000004,1.7999999999999998,2.0,0.6,0.2
2011-12-04,I1,2012,italy,Juventus,Cesena,1.0,7.2,0.5090295815295816,2.2,10.0,3.4,7.8,1.2,1.2,3.4,0.3563636363636363,0.8,3.4,1.0,5.4,0.6,0.2,1.4000000000000001,3.8000000000000003,0.15266594516594523,6.6,2.4,2.3999999999999995,0.6,1.0
2011-12-04,D1,2012,germany,Schalke 04,FC Augsburg,1.0,6.0,0.6053679653679653,2.0,6.6,2.2,6.0,1.0,1.4,4.4,0.4275641025641025,0.8,5.0,2.6,5.2,1.2,0.4,1.2,1.5999999999999996,0.17780386280386284,1.5999999999999996,-0.3999999999999999,0.7999999999999998,-0.19999999999999996,0.9999999999999999
2011-12-04,F1,2012,france,Lyon,Toulouse,1.0,4.6,0.4868181818181818,1.6,6.4,2.8,6.4,1.2,0.4,2.4,0.3693939393939394,0.6,4.0,2.0,3.8,0.8,0.0,1.0,2.1999999999999997,0.11742424242424243,2.4000000000000004,0.7999999999999998,2.6000000000000005,0.3999999999999999,0.4
2011-12-04,I1,2012,italy,Catania,Cagliari,-1.0,5.4,0.4547619047619047,1.0,7.2,2.0,7.6,1.4,0.4,3.8,0.5174358974358975,0.6,5.6,3.2,3.4,0.8,0.2,0.4,1.6000000000000005,-0.06267399267399276,1.6000000000000005,-1.2000000000000002,4.199999999999999,0.5999999999999999,0.2
2011-12-04,SP1,2012,spain,Osasuna,Real Betis,1.0,3.6,0.595,1.4,2.6,1.4,3.4,0.4,0.0,3.8,0.3664468864468864,0.4,5.2,1.8,9.4,0.6,0.4,0.9999999999999999,-0.19999999999999973,0.22855311355311358,-2.6,-0.40000000000000013,-6.0,-0.19999999999999996,-0.4
2011-12-05,I1,2012,italy,Lazio,Novara,1.0,4.4,0.4976190476190476,1.0,5.6,2.6,4.0,0.4,0.0,3.8,0.4039743589743589,0.8,5.8,4.4,4.6,1.8,0.2,0.19999999999999996,0.6000000000000005,0.09364468864468872,-0.20000000000000018,-1.8000000000000003,-0.5999999999999996,-1.4,-0.2
2011-12-05,SP1,2012,spain,Sevilla,Getafe,1.0,7.4,0.503042328042328,1.0,8.2,3.2,8.2,0.8,0.8,2.8,0.3444444444444444,1.6,6.0,3.2,4.2,1.2,0.6,-0.6000000000000001,4.6000000000000005,0.15859788359788357,2.1999999999999993,0.0,3.999999999999999,-0.3999999999999999,0.20000000000000007
2011-12-07,SP1,2012,spain,Granada,Mallorca,0.0,4.25,0.3834013209013208,0.5,7.5,3.75,7.0,2.0,0.0,4.0,0.408095238095238,0.8,5.4,3.2,5.0,1.0,0.4,-0.30000000000000004,0.25,-0.024693917193917225,2.0999999999999996,0.5499999999999998,2.0,1.0,-0.4
2011-12-09,D1,2012,germany,Hertha Berlin,Schalke 04,-1.0,5.2,0.556025641025641,2.0,5.8,1.6,4.0,0.4,0.8,7.2,0.671439393939394,2.4,7.6,2.4,6.0,1.6,1.2,-0.3999999999999999,-2.0,-0.115413752913753,-1.7999999999999998,-0.7999999999999998,-2.0,-1.2000000000000002,-0.3999999999999999
2011-12-10,I1,2012,italy,Internazionale,Fiorentina,1.0,4.8,0.3772593419652242,1.0,7.0,3.2,8.2,1.2,0.2,3.0,0.274065934065934,0.4,4.8,3.4,4.8,0.8,0.2,0.6,1.7999999999999998,0.10319340789929021,2.2,-0.19999999999999973,3.3999999999999995,0.3999999999999999,0.0
2011-12-10,D1,2012,germany,FC Cologne,SC Freiburg,1.0,2.8,0.7557142857142857,1.4,2.4,0.4,2.8,0.4,0.2,5.6,0.5349999999999999,1.2,6.8,2.8,7.0,0.4,0.6,0.19999999999999996,-2.8,0.22071428571428575,-4.4,-2.4,-4.2,0.0,-0.39999999999999997
2011-12-10,F1,2012,france,St Etienne,Caen,1.0,2.4,0.3116666666666666,1.2,5.6,2.8,3.6,1.4,0.0,3.4,0.3469230769230769,1.6,6.0,2.6,6.0,1.4,0.4,-0.40000000000000013,-1.0,-0.0352564102564103,-0.40000000000000036,0.19999999999999973,-2.4,0.0,-0.4
2011-12-10,I1,2012,italy,Siena,Genoa,-1.0,4.8,0.4457342657342657,1.4,5.6,1.8,4.0,1.0,0.6,3.2,0.4843939393939392,0.6,2.6,1.0,4.2,0.8,0.4,0.7999999999999999,1.5999999999999996,-0.03865967365967349,2.9999999999999996,0.8,-0.20000000000000018,0.19999999999999996,0.19999999999999996
2011-12-10,F1,2012,france,Marseille,Bordeaux,0.0,6.8,0.4827450980392157,2.0,8.6,4.0,6.6,2.0,1.0,4.4,0.4520202020202021,1.4,5.6,1.8,5.8,0.8,0.6,0.6000000000000001,2.3999999999999995,0.030724896019013626,3.0,2.2,0.7999999999999998,1.2,0.4
2011-12-10,D1,2012,germany,Hannover 96,Bayer Leverkusen,0.0,3.6,0.5224603174603175,1.2,6.2,2.4,6.0,1.0,0.8,5.6,0.5485714285714286,2.0,7.0,1.8,8.6,0.4,0.2,-0.8,-1.9999999999999996,-0.026111111111111085,-0.7999999999999998,0.5999999999999999,-2.5999999999999996,0.6,0.6000000000000001
2011-12-10,F1,2012,france,Toulouse,Evian Thonon Gaillard,1.0,3.0,0.4138383838383838,1.0,5.4,2.2,4.2,0.8,0.0,4.6,0.5609090909090908,2.0,5.0,1.0,5.0,0.2,0.0,-1.0,-1.5999999999999996,-0.14707070707070702,0.40000000000000036,1.2000000000000002,-0.7999999999999998,0.6000000000000001,0.0
2011-12-10,D1,2012,germany,FC Augsburg,Borussia Monchengladbach,1.0,3.6,0.3608974358974358,0.8,5.4,2.8,5.4,1.4,0.4,6.2,0.5922977022977023,2.6,8.8,1.4,9.6,0.4,0.8,-1.8,-2.6,-0.2314002664002665,-3.4000000000000004,1.4,-4.199999999999999,0.9999999999999999,-0.4
2011-12-10,D1,2012,germany,Werder Bremen,VfL Wolfsburg,1.0,4.8,0.4494505494505494,1.8,7.2,2.0,8.6,1.4,0.4,4.6,0.5968831168831169,2.0,5.2,3.0,5.4,0.8,0.2,-0.19999999999999996,0.20000000000000018,-0.1474325674325675,2.0,-1.0,3.1999999999999993,0.5999999999999999,0.2
2011-12-10,F1,2012,france,Valenciennes,Montpellier,1.0,3.8,0.3035897435897435,0.8,7.8,3.0,5.6,2.8,0.2,4.8,0.4304195804195803,2.2,5.8,2.0,5.6,0.4,0.0,-1.4000000000000001,-1.0,-0.12682983682983678,2.0,1.0,0.0,2.4,0.2
2011-12-10,F1,2012,france,AS Nancy Lorraine,AC Ajaccio,-1.0,4.6,0.569025974025974,0.8,4.2,1.2,5.6,0.2,0.0,2.2,0.3623809523809523,0.8,2.8,1.0,3.2,0.2,0.0,0.0,2.3999999999999995,0.2066450216450217,1.4000000000000004,0.19999999999999996,2.3999999999999995,0.0,0.0
2011-12-10,D1,2012,germany,Mainz,Hamburg SV,0.0,5.4,0.4545454545454545,1.8,7.8,3.4,6.0,0.8,0.4,4.8,0.4634065934065933,1.6,7.8,3.4,7.8,1.0,0.4,0.19999999999999996,0.6000000000000005,-0.008861138861138818,0.0,0.0,-1.7999999999999998,-0.19999999999999996,0.0
2011-12-10,I1,2012,italy,Lecce,Lazio,-1.0,3.6,0.3691408591408591,0.8,6.8,3.4,5.6,1.2,0.0,5.2,0.5471428571428572,1.4,6.6,3.2,4.8,1.0,0.0,-0.5999999999999999,-1.6,-0.17800199800199806,0.20000000000000018,0.19999999999999973,0.7999999999999998,0.19999999999999996,0.0
2011-12-10,F1,2012,france,Sochaux,Paris Saint-Germain,-1.0,2.4,0.4266666666666666,0.8,3.4,1.6,3.4,1.0,0.0,4.6,0.4236842105263158,1.6,10.0,3.8,6.8,1.8,0.4,-0.8,-2.1999999999999997,0.0029824561403508087,-6.6,-2.1999999999999997,-3.4,-0.8,-0.4
2011-12-10,SP1,2012,spain,Real Betis,Valencia,1.0,4.4,0.3569230769230769,0.6,6.2,2.0,8.8,0.8,0.4,4.0,0.5374603174603174,2.0,5.4,1.8,4.6,1.2,0.6,-1.4,0.40000000000000036,-0.18053724053724052,0.7999999999999998,0.19999999999999996,4.200000000000001,-0.3999999999999999,-0.19999999999999996
2011-12-10,D1,2012,germany,Nurnberg,TSG Hoffenheim,-1.0,3.8,0.45002775002775,0.4,5.2,2.0,5.4,0.8,0.6,3.2,0.3318681318681318,0.6,6.0,3.2,5.6,1.0,0.4,-0.19999999999999996,0.5999999999999996,0.11815961815961817,-0.7999999999999998,-1.2000000000000002,-0.1999999999999993,-0.19999999999999996,0.19999999999999996
2011-12-10,F1,2012,france,Stade Rennes,Brest,0.0,4.0,0.3225438596491228,1.2,6.8,2.6,7.4,1.0,0.2,4.0,0.5420634920634921,1.6,5.8,1.6,5.8,0.8,0.0,-0.40000000000000013,0.0,-0.21951963241436934,1.0,1.0,1.6000000000000005,0.19999999999999996,0.2
2011-12-10,SP1,2012,spain,Levante,Sevilla,1.0,3.6,0.4798484848484848,1.2,3.8,1.6,4.2,1.0,0.4,6.6,0.4885124135124135,1.2,8.2,3.0,7.4,1.2,0.8,0.0,-2.9999999999999996,-0.008663928663928677,-4.3999999999999995,-1.4,-3.2,-0.19999999999999996,-0.4
2011-12-11,F1,2012,france,AJ Auxerre,Nice,1.0,4.2,0.5333333333333333,1.2,5.0,1.0,4.0,0.6,0.2,4.6,0.4604195804195804,0.6,7.0,2.6,5.8,2.0,0.0,0.6,-0.39999999999999947,0.0729137529137529,-2.0,-1.6,-1.7999999999999998,-1.4,0.2
2011-12-11,SP1,2012,spain,Villarreal,Real Sociedad,0.0,4.2,0.5273015873015874,0.8,4.4,2.6,4.0,0.4,0.8,4.2,0.5853535353535354,1.6,5.6,2.0,4.2,0.6,0.4,-0.8,0.0,-0.05805194805194802,-1.1999999999999993,0.6000000000000001,-0.20000000000000018,-0.19999999999999996,0.4
2011-12-11,SP1,2012,spain,Espanyol,Atletico Madrid,1.0,3.4,0.4576923076923077,0.8,5.8,3.0,5.0,0.6,0.4,6.8,0.5233766233766233,2.4,9.6,4.4,7.2,1.0,0.2,-1.5999999999999999,-3.4,-0.0656843156843156,-3.8,-1.4000000000000004,-2.2,-0.4,0.2
2011-12-11,D1,2012,germany,Borussia Dortmund,Kaiserslautern,0.0,6.2,0.4465546218487395,2.0,9.2,3.4,6.2,1.8,1.0,3.2,0.2866507177033492,0.6,5.8,2.0,7.6,1.0,0.2,1.4,3.0,0.1599039041453903,3.3999999999999995,1.4,-1.3999999999999995,0.8,0.8
2011-12-11,D1,2012,germany,VfB Stuttgart,Bayern Munich,-1.0,4.8,0.4483333333333333,1.2,7.8,3.2,5.6,1.0,0.0,5.0,0.4628749028749029,2.4,8.2,2.4,7.2,1.2,0.2,-1.2,-0.20000000000000018,-0.014541569541569599,-0.39999999999999947,0.8000000000000003,-1.6000000000000005,-0.19999999999999996,-0.2
2011-12-11,F1,2012,france,Lorient,Lyon,-1.0,4.4,0.4499999999999999,1.0,7.0,2.4,7.2,1.2,0.0,5.6,0.534895104895105,2.0,7.2,3.0,5.8,1.2,0.2,-1.0,-1.1999999999999993,-0.08489510489510504,-0.20000000000000018,-0.6000000000000001,1.4000000000000004,0.0,-0.2
2011-12-11,SP1,2012,spain,Malaga,Osasuna,0.0,5.8,0.6111555111555111,1.8,6.6,3.2,5.2,0.6,0.2,3.6,0.595,1.4,2.8,1.2,4.0,0.8,0.0,0.40000000000000013,2.1999999999999997,0.01615551115551117,3.8,2.0,1.2000000000000002,-0.20000000000000007,0.2
2011-12-11,I1,2012,italy,Novara,Napoli,0.0,3.2,0.3973809523809523,0.6,5.4,3.4,4.0,1.2,0.2,5.2,0.4238888888888888,1.8,6.4,3.6,5.8,1.8,0.2,-1.2000000000000002,-2.0,-0.026507936507936536,-1.0,-0.20000000000000018,-1.7999999999999998,-0.6000000000000001,0.0
2011-12-11,SP1,2012,spain,Rayo Vallecano,Sporting Gijon,-1.0,4.4,0.5015384615384615,1.2,5.4,2.2,4.2,0.6,0.4,4.4,0.4493867243867243,1.0,5.6,1.6,4.4,0.8,0.2,0.19999999999999996,0.0,0.05215173715173721,-0.1999999999999993,0.6000000000000001,-0.20000000000000018,-0.20000000000000007,0.2
2011-12-11,I1,2012,italy,Atalanta,Catania,0.0,3.8,0.5819230769230769,1.2,4.4,2.8,3.4,0.2,0.0,5.8,0.4547619047619047,0.8,7.2,2.2,6.8,1.2,0.4,0.3999999999999999,-2.0,0.12716117216117218,-2.8,0.5999999999999996,-3.4,-1.0,-0.4
2011-12-11,I1,2012,italy,Udinese,Chievo Verona,1.0,4.6,0.4333333333333334,1.4,7.0,3.4,6.4,1.2,1.2,2.4,0.38,0.8,4.2,2.2,4.4,0.4,0.6,0.5999999999999999,2.1999999999999997,0.0533333333333334,2.8,1.1999999999999997,2.0,0.7999999999999999,0.6
2011-12-11,I1,2012,italy,Cagliari,Parma,0.0,4.2,0.5341025641025642,0.6,5.6,3.0,3.8,0.8,0.2,4.0,0.3228205128205128,1.0,8.2,3.2,8.0,1.2,0.2,-0.4,0.20000000000000018,0.2112820512820514,-2.5999999999999996,-0.20000000000000018,-4.2,-0.3999999999999999,0.0
2011-12-11,F1,2012,france,Lille,Dijon FCO,1.0,5.0,0.4800505050505051,1.2,6.0,2.0,6.2,0.8,0.2,3.4,0.3716666666666667,1.2,6.2,3.2,5.2,1.6,0.0,0.0,1.6,0.10838383838383842,-0.20000000000000018,-1.2000000000000002,1.0,-0.8,0.2
2011-12-11,SP1,2012,spain,Real Zaragoza,Mallorca,-1.0,2.6,0.2338383838383838,0.6,4.4,1.8,5.2,0.6,0.0,3.8,0.4366666666666666,1.0,4.6,2.4,4.8,0.6,0.6,-0.4,-1.1999999999999997,-0.2028282828282828,-0.1999999999999993,-0.5999999999999999,0.40000000000000036,0.0,-0.6
2011-12-11,I1,2012,italy,Bologna,AC Milan,0.0,4.4,0.5599567099567099,1.2,4.8,2.0,5.2,0.8,0.6,5.8,0.4464565826330532,2.6,7.8,3.2,8.8,1.4,0.8,-1.4000000000000001,-1.3999999999999995,0.11350012732365666,-3.0,-1.2000000000000002,-3.6000000000000005,-0.5999999999999999,-0.20000000000000007
2011-12-11,SP1,2012,spain,Athletic Bilbao,Racing Santander,0.0,3.4,0.5988888888888889,1.8,3.8,1.8,4.0,1.0,0.0,3.2,0.491111111111111,1.2,4.8,2.8,2.8,0.8,0.6,0.6000000000000001,0.19999999999999973,0.10777777777777792,-1.0,-0.9999999999999998,1.2000000000000002,0.19999999999999996,-0.6
2011-12-12,I1,2012,italy,AS Roma,Juventus,0.0,5.8,0.4061507936507936,1.4,9.0,2.6,10.2,1.6,0.2,7.2,0.4881962481962482,2.2,10.6,2.8,9.0,0.6,0.8,-0.8000000000000003,-1.4000000000000004,-0.08204545454545459,-1.5999999999999996,-0.19999999999999973,1.1999999999999993,1.0,-0.6000000000000001
2011-12-13,D1,2012,germany,FC Cologne,Mainz,0.0,3.4,0.77,1.8,3.6,0.6,3.8,0.6,0.6,5.8,0.4909090909090909,1.8,7.8,2.6,7.2,0.6,0.4,0.0,-2.4,0.2790909090909091,-4.199999999999999,-2.0,-3.4000000000000004,0.0,0.19999999999999996
2011-12-13,I1,2012,italy,Genoa,Internazionale,-1.0,3.0,0.426060606060606,0.6,3.2,1.6,4.0,0.6,0.4,4.8,0.3772593419652242,1.2,7.8,3.6,7.8,0.8,0.4,-0.6,-1.7999999999999998,0.04880126409538177,-4.6,-2.0,-3.8,-0.20000000000000007,0.0
2011-12-16,D1,2012,germany,Bayern Munich,FC Cologne,1.0,4.8,0.4295415695415695,2.0,7.4,2.2,8.2,0.8,0.2,3.8,0.6366666666666666,2.0,4.6,0.6,4.4,1.2,0.6,0.0,1.0,-0.20712509712509708,2.8000000000000007,1.6,3.799999999999999,-0.3999999999999999,-0.39999999999999997
2011-12-17,D1,2012,germany,Hamburg SV,FC Augsburg,0.0,4.8,0.50507326007326,1.4,7.6,2.6,6.8,0.6,0.4,4.0,0.4108974358974359,0.8,5.0,2.6,5.8,1.2,0.2,0.5999999999999999,0.7999999999999998,0.09417582417582415,2.5999999999999996,0.0,1.0,-0.6,0.2
2011-12-17,SP1,2012,spain,Sporting Gijon,Espanyol,-1.0,5.0,0.5004978354978354,1.4,5.8,1.6,5.0,1.0,0.8,4.6,0.5274358974358974,1.4,6.0,2.6,5.6,0.6,0.4,0.0,0.40000000000000036,-0.02693806193806192,-0.20000000000000018,-1.0,-0.5999999999999996,0.4,0.4
2011-12-17,D1,2012,germany,TSG Hoffenheim,Hertha Berlin,0.0,4.0,0.3741758241758241,0.8,5.6,3.2,6.0,1.4,0.4,4.4,0.476025641025641,1.6,6.8,1.8,5.0,0.8,0.6,-0.8,-0.40000000000000036,-0.10184981684981687,-1.2000000000000002,1.4000000000000001,1.0,0.5999999999999999,-0.19999999999999996
2011-12-17,D1,2012,germany,SC Freiburg,Borussia Dortmund,-1.0,5.0,0.5394444444444445,1.2,5.4,2.4,6.2,0.4,0.0,6.0,0.4574637127578304,2.0,9.4,3.2,6.4,1.6,0.8,-0.8,-1.0,0.08198073168661413,-4.0,-0.8000000000000003,-0.20000000000000018,-1.2000000000000002,-0.8
2011-12-17,I1,2012,italy,Fiorentina,Atalanta,0.0,2.8,0.2454945054945054,0.2,5.0,3.6,4.6,0.6,0.2,3.6,0.441923076923077,1.2,5.0,3.6,3.8,0.6,0.0,-1.0,-0.8000000000000003,-0.19642857142857156,0.0,0.0,0.7999999999999998,0.0,0.2
2011-12-17,SP1,2012,spain,Mallorca,Getafe,-1.0,5.0,0.5366666666666666,1.2,6.0,3.2,6.2,0.8,0.6,2.2,0.3111111111111111,1.2,4.8,2.4,3.8,1.0,0.6,0.0,2.8,0.2255555555555555,1.2000000000000002,0.8000000000000003,2.4000000000000004,-0.19999999999999996,0.0
2011-12-17,D1,2012,germany,Schalke 04,Werder Bremen,1.0,6.0,0.6190584415584415,2.2,6.8,2.0,5.4,1.8,1.0,6.0,0.4869505494505494,2.0,9.0,1.8,9.8,1.4,0.6,0.20000000000000018,0.0,0.1321078921078921,-2.2,0.19999999999999996,-4.4,0.40000000000000013,0.4
2011-12-17,F1,2012,france,Dijon FCO,St Etienne,-1.0,2.6,0.33,0.8,6.0,2.6,4.6,1.2,0.0,3.6,0.3397368421052631,1.4,7.2,3.4,4.8,1.4,0.0,-0.5999999999999999,-1.0,-0.0097368421052631,-1.2000000000000002,-0.7999999999999998,-0.20000000000000018,-0.19999999999999996,0.0
2011-12-17,SP1,2012,spain,Athletic Bilbao,Real Zaragoza,1.0,3.0,0.5599999999999999,1.4,4.2,1.8,4.6,1.2,0.0,3.2,0.3838383838383838,0.6,3.4,1.6,5.4,0.6,0.2,0.7999999999999999,-0.20000000000000018,0.17616161616161613,0.8000000000000003,0.19999999999999996,-0.8000000000000007,0.6,-0.2
2011-12-17,F1,2012,france,Brest,AJ Auxerre,1.0,3.4,0.4920634920634921,1.2,5.0,1.2,5.4,0.8,0.0,4.6,0.5717948717948718,1.4,4.6,1.6,4.0,0.6,0.2,-0.19999999999999996,-1.1999999999999997,-0.07973137973137967,0.40000000000000036,-0.40000000000000013,1.4000000000000004,0.20000000000000007,-0.2
2011-12-17,F1,2012,france,Marseille,Lorient,1.0,5.4,0.4033333333333333,1.4,7.4,3.6,6.2,2.2,0.8,3.4,0.3833333333333333,0.8,6.4,2.2,7.0,0.6,0.0,0.5999999999999999,2.0000000000000004,0.020000000000000018,1.0,1.4,-0.7999999999999998,1.6,0.8
2011-12-17,D1,2012,germany,Bayer Leverkusen,Nurnberg,-1.0,5.8,0.5517460317460318,1.8,7.4,1.8,8.2,0.4,0.2,4.0,0.45002775002775,0.4,5.4,2.2,5.4,1.0,0.6,1.4,1.7999999999999998,0.10171828171828179,2.0,-0.40000000000000013,2.799999999999999,-0.6,-0.39999999999999997
2011-12-17,I1,2012,italy,AC Milan,Siena,1.0,5.8,0.4597899159663866,2.4,7.8,3.0,8.6,1.6,0.6,4.0,0.3457342657342657,1.2,7.0,2.4,4.4,1.4,0.6,1.2,1.7999999999999998,0.11405565023212089,0.7999999999999998,0.6000000000000001,4.199999999999999,0.20000000000000018,0.0
2011-12-17,F1,2012,france,Lyon,Evian Thonon Gaillard,1.0,4.8,0.4591375291375291,1.8,6.4,2.4,6.6,1.0,0.2,3.6,0.5275757575757576,1.6,3.8,1.0,3.8,0.0,0.2,0.19999999999999996,1.1999999999999997,-0.0684382284382285,2.6000000000000005,1.4,2.8,1.0,0.0
2011-12-17,F1,2012,france,Nice,Valenciennes,1.0,3.8,0.4384415584415584,0.6,5.2,2.2,4.6,2.0,0.0,4.0,0.3357575757575757,1.0,7.2,3.2,5.0,2.6,0.6,-0.4,-0.20000000000000018,0.10268398268398271,-2.0,-1.0,-0.40000000000000036,-0.6000000000000001,-0.6
2011-12-17,SP1,2012,spain,Sevilla,Real Madrid,-1.0,5.2,0.4779304029304029,1.0,5.6,2.6,6.6,1.0,0.6,7.4,0.5757575757575757,3.6,9.8,2.0,7.0,0.6,0.4,-2.6,-2.2,-0.09782717282717279,-4.200000000000001,0.6000000000000001,-0.40000000000000036,0.4,0.19999999999999996
2011-12-17,D1,2012,germany,VfL Wolfsburg,VfB Stuttgart,1.0,5.0,0.5877922077922078,2.0,6.2,3.0,6.8,0.6,0.2,4.6,0.475,1.0,7.4,2.6,5.0,0.8,0.0,1.0,0.40000000000000036,0.11279220779220778,-1.2000000000000002,0.3999999999999999,1.7999999999999998,-0.20000000000000007,0.2
2011-12-17,F1,2012,france,Montpellier,Toulouse,0.0,4.2,0.4054195804195803,1.8,5.2,2.0,5.4,0.4,0.0,3.8,0.4195526695526695,1.2,6.4,2.4,6.6,1.0,0.0,0.6000000000000001,0.40000000000000036,-0.014133089133089194,-1.2000000000000002,-0.3999999999999999,-1.1999999999999993,-0.6,0.0
2011-12-17,I1,2012,italy,Chievo Verona,Cagliari,1.0,2.2,0.3752380952380952,1.0,3.2,1.4,3.6,0.2,0.6,4.0,0.531904761904762,0.6,4.2,2.0,3.8,0.6,0.2,0.4,-1.7999999999999998,-0.1566666666666668,-1.0,-0.6000000000000001,-0.19999999999999973,-0.39999999999999997,0.39999999999999997
2011-12-18,SP1,2012,spain,Valencia,Malaga,1.0,3.6,0.5285714285714286,2.0,4.4,1.4,4.8,0.8,0.4,5.2,0.5309416074121958,1.6,6.8,4.2,5.8,0.8,0.2,0.3999999999999999,-1.6,-0.0023701788407671787,-2.3999999999999995,-2.8000000000000003,-1.0,0.0,0.2
2011-12-18,I1,2012,italy,Parma,Lecce,0.0,3.6,0.3544871794871794,0.6,6.2,3.2,7.8,0.8,0.0,4.6,0.4563203463203463,1.2,6.2,3.4,5.2,1.2,0.0,-0.6,-0.9999999999999996,-0.1018331668331669,0.0,-0.19999999999999973,2.5999999999999996,-0.3999999999999999,0.0
2011-12-18,D1,2012,germany,Borussia Monchengladbach,Mainz,1.0,5.6,0.56012987012987,2.2,8.2,1.4,8.6,0.6,0.6,5.0,0.4409090909090909,1.8,7.6,2.4,6.6,1.0,0.4,0.40000000000000013,0.5999999999999996,0.11922077922077912,0.5999999999999996,-1.0,2.0,-0.4,0.19999999999999996
2011-12-18,SP1,2012,spain,Racing Santander,Real Sociedad,0.0,2.6,0.4599999999999999,1.0,4.6,2.4,2.6,0.8,0.6,3.6,0.5611111111111111,1.4,4.4,1.4,3.6,0.6,0.2,-0.3999999999999999,-1.0,-0.10111111111111121,0.1999999999999993,1.0,-1.0,0.20000000000000007,0.39999999999999997
2011-12-18,I1,2012,italy,Napoli,AS Roma,-1.0,5.2,0.4105555555555555,1.8,6.4,3.4,6.4,1.2,0.2,5.6,0.4347222222222222,1.4,9.0,2.2,9.2,1.8,0.0,0.40000000000000013,-0.39999999999999947,-0.02416666666666667,-2.5999999999999996,1.1999999999999997,-2.799999999999999,-0.6000000000000001,0.2
2011-12-18,SP1,2012,spain,Atletico Madrid,Real Betis,-1.0,6.2,0.5209956709956709,2.2,7.8,3.6,6.4,0.6,0.2,4.2,0.3371428571428571,1.0,5.8,1.6,7.4,1.4,0.4,1.2000000000000002,2.0,0.18385281385281382,2.0,2.0,-1.0,-0.7999999999999999,-0.2
2011-12-18,I1,2012,italy,Lazio,Udinese,0.0,5.0,0.4888095238095237,1.4,7.2,3.4,4.4,1.0,0.2,4.6,0.406060606060606,1.2,8.2,4.2,6.0,1.4,1.2,0.19999999999999996,0.40000000000000036,0.08274891774891768,-0.9999999999999991,-0.8000000000000003,-1.5999999999999996,-0.3999999999999999,-1.0
2011-12-18,I1,2012,italy,Genoa,Bologna,1.0,2.8,0.426060606060606,0.6,3.2,1.6,4.0,0.6,0.2,4.2,0.5056709956709956,1.0,4.2,1.4,6.4,0.6,0.8,-0.4,-1.4000000000000004,-0.07961038961038963,-1.0,0.20000000000000018,-2.4000000000000004,0.0,-0.6000000000000001
2011-12-18,D1,2012,germany,Kaiserslautern,Hannover 96,0.0,2.8,0.2533173843700159,0.6,6.0,2.4,7.2,1.2,0.2,4.2,0.5546031746031745,1.0,6.4,3.6,5.8,1.0,0.8,-0.4,-1.4000000000000004,-0.30128579023315866,-0.40000000000000036,-1.2000000000000002,1.4000000000000004,0.19999999999999996,-0.6000000000000001
2011-12-18,I1,2012,italy,Cesena,Internazionale,-1.0,3.4,0.423030303030303,0.8,3.4,1.2,4.8,0.8,0.2,5.4,0.4318047965106789,1.2,8.2,4.0,8.0,1.0,0.4,-0.3999999999999999,-2.0000000000000004,-0.0087744934803759,-4.799999999999999,-2.8,-3.2,-0.19999999999999996,-0.2
2011-12-18,F1,2012,france,AC Ajaccio,Stade Rennes,1.0,2.0,0.3223809523809524,1.2,3.6,1.4,3.2,0.6,0.0,4.0,0.3225438596491227,1.4,7.4,2.2,7.6,1.0,0.0,-0.19999999999999996,-2.0,-1.629072681703092E-4,-3.8000000000000003,-0.8000000000000003,-4.3999999999999995,-0.4,0.0
